"filename_fullpath","Sample Name","CT","Delta Rn","Tm1","Tm2","Tm3","Tm4","Annealing_temperature(?C)","Primer_concentration_(uM)","Primer_volume","Primer_name","Sample_volume","Additional_comments","Well Position","filename","run_endtime","Well","Omit","Target Name","Task","Reporter","Quencher","Ct Mean","Ct SD","Quantity","Quantity Mean","Quantity SD","Y-Intercept","R(superscript 2)","Slope","Efficiency","Automatic Ct Threshold","Ct Threshold","Automatic Baseline","Baseline Start","Baseline End","Amp Status","Comments","Cq Conf","CQCONF","EXPFAIL","HIGHSD","OUTLIERRG","MTP","PRFDROP","NOAMP","DRNMIN"
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","732",34.2803344726562,2.02065587043762,82.5792617797852,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","D12","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",48,FALSE,"Target 1","UNKNOWN","SYBR","None",33.8558311462402,1.03122806549072,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,30,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.946088205142367,"N",NA,"Y","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","733_WC",28.9770050048828,1.99344873428345,80.7781295776367,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"control_sentino","E1","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",49,FALSE,"Target 1","UNKNOWN","SYBR","None",28.3509998321533,0.568855047225952,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,25,"Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino",0.903323819861625,"N",NA,"Y","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","733_WC",27.8657054901123,2.00229072570801,80.7781295776367,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"control_sentino","E2","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",50,FALSE,"Target 1","UNKNOWN","SYBR","None",28.3509998321533,0.568855047225952,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,24,"Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino",0.925815427989953,"N",NA,"Y","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","733_WC",28.2102909088135,2.02331137657166,80.8370666503906,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"control_sentino","E3","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",51,FALSE,"Target 1","UNKNOWN","SYBR","None",28.3509998321533,0.568855047225952,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,24,"Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino",0.907306858484986,"N",NA,"Y","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","734",33.3095932006836,1.91940772533417,83.140998840332,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","E4","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",52,FALSE,"Target 1","UNKNOWN","SYBR","None",33.2184944152832,0.377945393323898,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,29,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.983415772967227,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","734",32.8033256530762,1.96539890766144,82.9652481079102,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","E5","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",53,FALSE,"Target 1","UNKNOWN","SYBR","None",33.2184944152832,0.377945393323898,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,29,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.970542124935251,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","734",33.5425643920898,1.8300359249115,82.3620910644531,80.3332824707031,69.8054122924805,63.7189865112305,55,10,0.5,"16SNEST",4.4,"sentino","E6","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",54,FALSE,"Target 1","UNKNOWN","SYBR","None",33.2184944152832,0.377945393323898,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,29,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.969224102845638,"N",NA,"N","N","Y",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","735",34.1370735168457,2.75583100318909,82.5867004394531,79.0767288208008,91.6906967163086,93.5005264282227,55,10,0.5,"16SNEST",4.4,"sentino","E7","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",55,FALSE,"Target 1","UNKNOWN","SYBR","None",33.8123474121094,0.4400554895401,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,29,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.945699928119936,"N",NA,"N","N","Y",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","735",33.9884567260742,2.57221436500549,81.9834289550781,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","E8","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",56,FALSE,"Target 1","UNKNOWN","SYBR","None",33.8123474121094,0.4400554895401,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,29,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.929959077866406,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","735",33.3115119934082,2.61329770088196,83.088508605957,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","E9","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",57,FALSE,"Target 1","UNKNOWN","SYBR","None",33.8123474121094,0.4400554895401,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,29,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.941604663036327,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","736",43.9926643371582,0.566326081752777,83.088508605957,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","E10","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",58,FALSE,"Target 1","UNKNOWN","SYBR","None",42.3254547119141,6.56622743606567,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,40,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.757924197414353,"Y",NA,"Y","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","736",47.8973693847656,0.149486720561981,81.7037124633789,71.9632034301758,74.4256896972656,93.0311584472656,55,10,0.5,"16SNEST",4.4,"sentino","E11","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",59,FALSE,"Target 1","UNKNOWN","SYBR","None",42.3254547119141,6.56622743606567,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,43,"No Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.280854323388406,"Y",NA,"Y","N","Y",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","736",35.0863342285156,2.26874017715454,83.0717620849609,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","E12","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",60,FALSE,"Target 1","UNKNOWN","SYBR","None",42.3254547119141,6.56622743606567,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,29,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.923276192590784,"N",NA,"Y","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","737_WC",32.1358261108398,2.62367534637451,80.7232818603516,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"control_sentino","F1","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",61,FALSE,"Target 1","UNKNOWN","SYBR","None",32.5324172973633,0.442733317613602,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,28,"Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino",0.924414794735841,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","737_WC",33.0100860595703,2.39560556411743,80.8878173828125,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"control_sentino","F2","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",62,FALSE,"Target 1","UNKNOWN","SYBR","None",32.5324172973633,0.442733317613602,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,29,"Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino",0.910695079711497,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","737_WC",32.4513397216797,2.48931980133057,80.94677734375,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"control_sentino","F3","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",63,FALSE,"Target 1","UNKNOWN","SYBR","None",32.5324172973633,0.442733317613602,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,28,"Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino",0.944781958523454,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","738",33.954288482666,2.30891275405884,83.9089736938477,81.7696075439453,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","F4","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",64,FALSE,"Target 1","UNKNOWN","SYBR","None",34.1707954406738,0.222105428576469,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,30,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.944314238278224,"N",NA,"N","N","Y",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","738",34.1600036621094,2.25183463096619,81.7041015625,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","F5","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",65,FALSE,"Target 1","UNKNOWN","SYBR","None",34.1707954406738,0.222105428576469,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,30,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.953629830645228,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","738",34.3981056213379,2.40411901473999,81.6492614746094,94.0414428710938,72.4922103881836,73.7533645629883,55,10,0.5,"16SNEST",4.4,"sentino","F6","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",66,FALSE,"Target 1","UNKNOWN","SYBR","None",34.1707954406738,0.222105428576469,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,30,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.966845376239685,"N",NA,"N","N","Y",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","739",32.3806343078613,1.48812305927277,83.0802917480469,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","F7","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",67,FALSE,"Target 1","UNKNOWN","SYBR","None",32.4283599853516,0.202340453863144,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,29,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.917442558124304,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","739",32.6502952575684,1.62618064880371,83.2996673583984,79.350944519043,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","F8","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",68,FALSE,"Target 1","UNKNOWN","SYBR","None",32.4283599853516,0.202340453863144,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,27,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.977330289363973,"N",NA,"N","N","Y",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","739",32.2541465759277,1.58115208148956,83.5822525024414,92.6342086791992,82.1010208129883,78.9739837646484,55,10,0.5,"16SNEST",4.4,"sentino","F9","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",69,FALSE,"Target 1","UNKNOWN","SYBR","None",32.4283599853516,0.202340453863144,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,27,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.962926168509363,"N",NA,"N","N","Y",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","740",33.2567710876465,1.43725645542145,84.0759887695312,79.0288391113281,88.7391204833984,65.423469543457,55,10,0.5,"16SNEST",4.4,"sentino","F10","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",70,FALSE,"Target 1","UNKNOWN","SYBR","None",33.4375114440918,0.270855754613876,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,30,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.976131050841476,"N",NA,"N","N","Y",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","740",33.7489280700684,1.4786924123764,84.5492553710938,81.9225997924805,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","F11","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",71,FALSE,"Target 1","UNKNOWN","SYBR","None",33.4375114440918,0.270855754613876,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,28,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.975116590843962,"N",NA,"N","N","Y",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","740",33.306827545166,1.75570893287659,84.9323043823242,79.2959442138672,75.4654083251953,NA,55,10,0.5,"16SNEST",4.4,"sentino","F12","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",72,FALSE,"Target 1","UNKNOWN","SYBR","None",33.4375114440918,0.270855754613876,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,30,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.944796487016669,"N",NA,"N","N","Y",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","741_WC",27.8446598052979,2.79338836669922,80.6684341430664,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"control_sentino","G1","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",73,FALSE,"Target 1","UNKNOWN","SYBR","None",27.8994388580322,0.0487964078783989,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,23,"Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino",0.921202796583673,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","741_WC",27.93825340271,2.55717039108276,80.7232818603516,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"control_sentino","G2","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",74,FALSE,"Target 1","UNKNOWN","SYBR","None",27.8994388580322,0.0487964078783989,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,24,"Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino",0.93997579352698,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","741_WC",27.9154033660889,2.71636748313904,80.8370666503906,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"control_sentino","G3","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",75,FALSE,"Target 1","UNKNOWN","SYBR","None",27.8994388580322,0.0487964078783989,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,24,"Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino",0.94020153777308,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","742",28.8492336273193,2.62195920944214,83.1958541870117,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","G4","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",76,FALSE,"Target 1","UNKNOWN","SYBR","None",28.9358501434326,0.082902692258358,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,24,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.963890311759616,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","742",28.9438591003418,2.69637036323547,83.1845779418945,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","G5","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",77,FALSE,"Target 1","UNKNOWN","SYBR","None",28.9358501434326,0.082902692258358,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,25,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.951074730604989,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","742",29.0144577026367,2.6611328125,83.1297454833984,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","G6","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",78,FALSE,"Target 1","UNKNOWN","SYBR","None",28.9358501434326,0.082902692258358,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,25,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.96401504321313,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","743",33.9359512329102,1.69515657424927,81.3253021240234,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","G7","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",79,FALSE,"Target 1","UNKNOWN","SYBR","None",35.0380172729492,1.74773752689362,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,30,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.956617773406436,"N",NA,"Y","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","743",37.0531806945801,1.96450471878052,83.4093551635742,80.8317108154297,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","G8","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",80,FALSE,"Target 1","UNKNOWN","SYBR","None",35.0380172729492,1.74773752689362,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,32,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.94533625402984,"N",NA,"Y","N","Y",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","743",34.1249237060547,1.82620739936829,83.9114074707031,92.579345703125,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","G9","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",81,FALSE,"Target 1","UNKNOWN","SYBR","None",35.0380172729492,1.74773752689362,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,31,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.979028238214491,"N",NA,"Y","N","Y",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","744",34.046875,1.96526122093201,82.2107391357422,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","G10","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",82,FALSE,"Target 1","UNKNOWN","SYBR","None",34.9869689941406,2.12788701057434,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,30,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.95112298441118,"N",NA,"Y","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","744",33.4910354614258,1.87724852561951,82.6887054443359,65.7248992919922,69.8837738037109,67.4760055541992,55,10,0.5,"16SNEST",4.4,"sentino","G11","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",83,FALSE,"Target 1","UNKNOWN","SYBR","None",34.9869689941406,2.12788701057434,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,29,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.950064810517529,"N",NA,"Y","N","Y",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","744",37.4229927062988,1.71749603748322,83.3453674316406,89.4195098876953,80.390380859375,62.0585327148438,55,10,0.5,"16SNEST",4.4,"sentino","G12","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",84,FALSE,"Target 1","UNKNOWN","SYBR","None",34.9869689941406,2.12788701057434,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,33,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.921127864299337,"N",NA,"Y","N","Y",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","745_WC",26.7542266845703,1.740846991539,80.7232818603516,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"control_sentino","H1","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",85,FALSE,"Target 1","UNKNOWN","SYBR","None",26.9370822906494,0.27771657705307,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,22,"Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino",0.912200610470791,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","745_WC",27.2566528320312,1.65325462818146,80.8329772949219,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"control_sentino","H2","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",86,FALSE,"Target 1","UNKNOWN","SYBR","None",26.9370822906494,0.27771657705307,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,22,"Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino",0.944904394846119,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","745_WC",26.800365447998,1.67985332012177,80.94677734375,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"control_sentino","H3","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",87,FALSE,"Target 1","UNKNOWN","SYBR","None",26.9370822906494,0.27771657705307,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,23,"Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino",0.963679462255176,"N",NA,"N","N","N",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","746",34.3086128234863,2.20811319351196,82.0987396240234,80.3982238769531,74.9675216674805,65.4226531982422,55,10,0.5,"16SNEST",4.4,"sentino","H4","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",88,FALSE,"Target 1","UNKNOWN","SYBR","None",33.4128913879395,0.833740234375,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,30,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.93192541653025,"N",NA,"Y","N","Y",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","746",33.2706298828125,2.11138033866882,83.73291015625,80.9912719726562,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","H5","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",89,FALSE,"Target 1","UNKNOWN","SYBR","None",33.4128913879395,0.833740234375,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,27,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.977471467496503,"N",NA,"Y","N","Y",NA,NA,NA
"C:/github/quantstudio/PCR1-xls/2022-10-24_fieldtrip2_16SNEST_plate2_output.csv","746",32.6594390869141,2.20434975624084,81.9782638549805,NA,NA,NA,55,10,0.5,"16SNEST",4.4,"sentino","H6","2022-10-24_fieldtrip2_16SNEST_plate2","2022-10-24 17:31:49 PM AWST",90,FALSE,"Target 1","UNKNOWN","SYBR","None",33.4128913879395,0.833740234375,NA,NA,NA,NA,NA,NA,NA,TRUE,0.0812147714869981,TRUE,3,29,"Amp","55, 10, 0.5, 16SNEST, 4.4, sentino",0.96858257865243,"N",NA,"Y","N","N",NA,NA,NA
